,Period,Weekday,N_DryBulbTemp,N_RelativeHumidity,N_WindSpeed,r_startstation id_Count
179,8PM-10PM,Mon,0.4265402843601896,0.42528735632183906,0.38028169014084506,33
180,10AM-12PM,Tue,0.46919431279620855,0.5,0.2112676056338028,75
181,10PM-12AM,Tue,0.4312796208530806,0.9597701149425287,0.49295774647887325,14
182,12AM-2AM,Tue,0.4075829383886256,0.5114942528735632,0.29577464788732394,5
183,12PM-2PM,Tue,0.4834123222748815,0.5517241379310345,0.4084507042253521,67
184,2AM-4AM,Tue,0.3981042654028436,0.5287356321839081,0.2112676056338028,4
185,2PM-4PM,Tue,0.47393364928909953,0.6264367816091954,0.2535211267605634,75
186,4AM-6AM,Tue,0.4075829383886256,0.47126436781609193,0.18309859154929578,2
187,4PM-6PM,Tue,0.46919431279620855,0.7298850574712644,0.3380281690140845,134
188,6AM-8AM,Tue,0.41232227488151657,0.45977011494252873,0.2112676056338028,42
189,6PM-8PM,Tue,0.45023696682464454,0.8563218390804598,0.49295774647887325,63
190,8AM-10AM,Tue,0.44549763033175355,0.3505747126436782,0.22535211267605634,164
191,8PM-10PM,Tue,0.43601895734597157,0.9367816091954023,0.5211267605633803,16
192,10AM-12PM,Wed,0.4549763033175355,1.0,0.4507042253521127,35
193,10PM-12AM,Wed,0.3933649289099526,0.9770114942528736,0.29577464788732394,19
194,12AM-2AM,Wed,0.43601895734597157,1.0,0.43661971830985913,1
195,12PM-2PM,Wed,0.4549763033175355,0.9770114942528736,0.4647887323943662,26
196,2AM-4AM,Wed,0.43601895734597157,1.0,0.5915492957746479,1
197,2PM-4PM,Wed,0.4597156398104265,0.9827586206896551,0.36619718309859156,35
198,4AM-6AM,Wed,0.43601895734597157,0.9770114942528736,0.4788732394366197,1
199,4PM-6PM,Wed,0.43601895734597157,1.0,0.2676056338028169,75
200,6AM-8AM,Wed,0.44549763033175355,0.9425287356321839,0.43661971830985913,29
201,6PM-8PM,Wed,0.4075829383886256,1.0,0.2676056338028169,63
202,8AM-10AM,Wed,0.45023696682464454,1.0,0.4225352112676056,69
203,8PM-10PM,Wed,0.3981042654028436,1.0,0.19718309859154928,25
204,10AM-12PM,Thu,0.4786729857819905,0.7528735632183908,0.2676056338028169,74
205,10PM-12AM,Thu,0.44549763033175355,0.6551724137931034,0.30985915492957744,18
206,12AM-2AM,Thu,0.3886255924170616,0.9540229885057471,0.22535211267605634,6
207,12PM-2PM,Thu,0.5165876777251185,0.5919540229885057,0.3380281690140845,96
208,2AM-4AM,Thu,0.3886255924170616,0.9310344827586207,0.19718309859154928,3
209,2PM-4PM,Thu,0.4976303317535545,0.6149425287356322,0.28169014084507044,73
210,4AM-6AM,Thu,0.3933649289099526,0.9080459770114943,0.16901408450704225,3
211,4PM-6PM,Thu,0.4976303317535545,0.603448275862069,0.2112676056338028,151
212,6AM-8AM,Thu,0.3981042654028436,0.9310344827586207,0.08450704225352113,44
213,6PM-8PM,Thu,0.4881516587677725,0.6149425287356322,0.30985915492957744,120
214,8AM-10AM,Thu,0.4312796208530806,0.896551724137931,0.0,149
215,8PM-10PM,Thu,0.4786729857819905,0.5977011494252874,0.29577464788732394,56
216,10AM-12PM,Fri,0.4549763033175355,0.7413793103448276,0.04225352112676056,73
217,10PM-12AM,Fri,0.44549763033175355,0.8045977011494253,0.18309859154929578,30
218,12AM-2AM,Fri,0.4265402843601896,0.7241379310344828,0.18309859154929578,7
219,12PM-2PM,Fri,0.4549763033175355,0.7586206896551724,0.07042253521126761,48
220,2AM-4AM,Fri,0.41706161137440756,0.7701149425287356,0.22535211267605634,2
221,2PM-4PM,Fri,0.4549763033175355,0.7586206896551724,0.16901408450704225,69
222,4AM-6AM,Fri,0.4265402843601896,0.7413793103448276,0.18309859154929578,4
223,4PM-6PM,Fri,0.4549763033175355,0.7758620689655172,0.22535211267605634,129
224,6AM-8AM,Fri,0.4265402843601896,0.7586206896551724,0.11267605633802817,43
225,6PM-8PM,Fri,0.4549763033175355,0.7586206896551724,0.19718309859154928,117
226,8AM-10AM,Fri,0.44075829383886256,0.7586206896551724,0.04225352112676056,145
227,8PM-10PM,Fri,0.45023696682464454,0.7816091954022989,0.18309859154929578,49
228,10AM-12PM,Sat,0.5165876777251185,0.7701149425287356,0.19718309859154928,150
229,10PM-12AM,Sat,0.5071090047393365,0.8390804597701149,0.11267605633802817,25
230,12AM-2AM,Sat,0.44075829383886256,0.9195402298850575,0.22535211267605634,19
231,12PM-2PM,Sat,0.5639810426540285,0.6724137931034483,0.2676056338028169,83
232,2AM-4AM,Sat,0.44075829383886256,0.9827586206896551,0.16901408450704225,2
233,2PM-4PM,Sat,0.6018957345971564,0.603448275862069,0.28169014084507044,141
234,4AM-6AM,Sat,0.44549763033175355,0.9597701149425287,0.14084507042253522,1
235,4PM-6PM,Sat,0.5924170616113744,0.632183908045977,0.29577464788732394,110
236,6AM-8AM,Sat,0.4597156398104265,0.9367816091954023,0.23943661971830985,8
237,6PM-8PM,Sat,0.5781990521327014,0.6609195402298851,0.22535211267605634,66
238,8AM-10AM,Sat,0.4834123222748815,0.8563218390804598,0.19718309859154928,46
239,8PM-10PM,Sat,0.5639810426540285,0.7241379310344828,0.2112676056338028,57
240,10AM-12PM,Sun,0.5260663507109005,0.8218390804597702,0.352112676056338,78
241,10PM-12AM,Sun,0.4597156398104265,0.8390804597701149,0.5915492957746479,19
242,12AM-2AM,Sun,0.46445497630331756,0.9597701149425287,0.04225352112676056,8
243,12PM-2PM,Sun,0.5118483412322274,0.8793103448275862,0.4225352112676056,85
244,2AM-4AM,Sun,0.46919431279620855,0.9770114942528736,0.04225352112676056,2
245,2PM-4PM,Sun,0.4786729857819905,1.0,0.4507042253521127,59
246,4AM-6AM,Sun,0.4549763033175355,0.9770114942528736,0.07042253521126761,1
247,4PM-6PM,Sun,0.46919431279620855,0.9770114942528736,0.5211267605633803,51
248,6AM-8AM,Sun,0.4928909952606635,0.9137931034482759,0.11267605633802817,6
249,6PM-8PM,Sun,0.46445497630331756,0.9195402298850575,0.5211267605633803,44
250,8AM-10AM,Sun,0.4976303317535545,0.896551724137931,0.09859154929577464,19
251,8PM-10PM,Sun,0.47393364928909953,0.8390804597701149,0.49295774647887325,27
252,10AM-12PM,Mon,0.4265402843601896,0.9195402298850575,0.647887323943662,62
253,10PM-12AM,Mon,0.4312796208530806,0.9597701149425287,0.8028169014084507,7
254,12AM-2AM,Mon,0.4597156398104265,0.8218390804597702,0.6056338028169014,3
255,12PM-2PM,Mon,0.43601895734597157,0.8390804597701149,0.6901408450704225,54
256,2AM-4AM,Mon,0.45023696682464454,0.7413793103448276,0.6338028169014085,2
257,2PM-4PM,Mon,0.4312796208530806,0.8563218390804598,0.704225352112676,54
258,4AM-6AM,Mon,0.4312796208530806,0.8793103448275862,0.6619718309859155,4
259,4PM-6PM,Mon,0.44075829383886256,0.8390804597701149,0.8309859154929577,81
260,6AM-8AM,Mon,0.43601895734597157,0.8160919540229885,0.647887323943662,30
261,6PM-8PM,Mon,0.43601895734597157,0.896551724137931,0.8732394366197183,88
262,8AM-10AM,Mon,0.4312796208530806,0.8793103448275862,0.6338028169014085,131
263,8PM-10PM,Mon,0.44075829383886256,0.9367816091954023,0.8591549295774648,15
264,10AM-12PM,Tue,0.4786729857819905,1.0,0.8591549295774648,32
265,10PM-12AM,Tue,0.4265402843601896,0.9655172413793104,0.43661971830985913,16
266,12AM-2AM,Tue,0.44549763033175355,0.9195402298850575,0.9014084507042254,1
267,12PM-2PM,Tue,0.46919431279620855,0.9770114942528736,0.7464788732394366,29
268,2AM-4AM,Tue,0.44549763033175355,0.9655172413793104,1.0,1
269,2PM-4PM,Tue,0.45023696682464454,0.9770114942528736,0.5915492957746479,27
270,4AM-6AM,Tue,0.4549763033175355,0.9195402298850575,0.8309859154929577,2
271,4PM-6PM,Tue,0.43601895734597157,0.9770114942528736,0.5352112676056338,72
272,6AM-8AM,Tue,0.46445497630331756,0.9425287356321839,0.8028169014084507,17
273,6PM-8PM,Tue,0.4218009478672986,0.9597701149425287,0.4225352112676056,70
274,8AM-10AM,Tue,0.47393364928909953,0.9540229885057471,0.7605633802816901,52
275,8PM-10PM,Tue,0.4218009478672986,0.9367816091954023,0.4647887323943662,44
276,10AM-12PM,Wed,0.4597156398104265,0.5862068965517241,0.6338028169014085,70
277,10PM-12AM,Wed,0.44549763033175355,0.7413793103448276,0.19718309859154928,25
278,12AM-2AM,Wed,0.44075829383886256,0.9367816091954023,0.39436619718309857,10
279,12PM-2PM,Wed,0.4786729857819905,0.5114942528735632,0.6056338028169014,84
280,2PM-4PM,Wed,0.4976303317535545,0.45977011494252873,0.49295774647887325,64
281,4AM-6AM,Wed,0.44549763033175355,0.8563218390804598,0.39436619718309857,4
282,4PM-6PM,Wed,0.47393364928909953,0.5689655172413793,0.4225352112676056,145
283,6AM-8AM,Wed,0.43601895734597157,0.7413793103448276,0.5352112676056338,32
284,6PM-8PM,Wed,0.4549763033175355,0.6379310344827587,0.30985915492957744,110
285,8AM-10AM,Wed,0.43601895734597157,0.6724137931034483,0.5915492957746479,151
286,8PM-10PM,Wed,0.44549763033175355,0.7068965517241379,0.29577464788732394,74
287,10AM-12PM,Thu,0.5687203791469194,0.5689655172413793,0.5070422535211268,99
288,10PM-12AM,Thu,0.47393364928909953,0.5804597701149425,0.6056338028169014,42
289,12AM-2AM,Thu,0.45023696682464454,0.7816091954022989,0.2676056338028169,4
290,12PM-2PM,Thu,0.5450236966824644,0.7183908045977011,0.5211267605633803,65
291,2AM-4AM,Thu,0.45023696682464454,0.8735632183908046,0.2676056338028169,1
292,2PM-4PM,Thu,0.5450236966824644,0.6839080459770115,0.5352112676056338,74
293,4AM-6AM,Thu,0.4549763033175355,0.8390804597701149,0.2535211267605634,2
294,4PM-6PM,Thu,0.5308056872037915,0.6436781609195402,0.38028169014084506,131
295,6AM-8AM,Thu,0.46445497630331756,0.8563218390804598,0.08450704225352113,45
296,6PM-8PM,Thu,0.4834123222748815,0.5977011494252874,0.4225352112676056,113
297,8AM-10AM,Thu,0.4881516587677725,0.7988505747126436,0.2535211267605634,184
298,8PM-10PM,Thu,0.47393364928909953,0.6091954022988506,0.43661971830985913,58
299,10AM-12PM,Fri,0.4928909952606635,0.367816091954023,0.704225352112676,95
300,10PM-12AM,Fri,0.4312796208530806,0.42528735632183906,0.4647887323943662,35
301,12AM-2AM,Fri,0.4549763033175355,0.5977011494252874,0.36619718309859156,10
302,12PM-2PM,Fri,0.4928909952606635,0.3505747126436782,0.6197183098591549,98
303,2AM-4AM,Fri,0.4597156398104265,0.5862068965517241,0.49295774647887325,5
304,2PM-4PM,Fri,0.47393364928909953,0.3218390804597701,0.5352112676056338,83
305,4AM-6AM,Fri,0.46445497630331756,0.5574712643678161,0.43661971830985913,3
306,4PM-6PM,Fri,0.46445497630331756,0.3160919540229885,0.4788732394366197,134
307,6AM-8AM,Fri,0.4597156398104265,0.5862068965517241,0.36619718309859156,54
308,6PM-8PM,Fri,0.45023696682464454,0.3620689655172414,0.43661971830985913,114
309,8AM-10AM,Fri,0.47393364928909953,0.46551724137931033,0.5633802816901409,156
310,8PM-10PM,Fri,0.44075829383886256,0.39080459770114945,0.43661971830985913,49
311,10AM-12PM,Sat,0.4597156398104265,0.39655172413793105,0.4647887323943662,71
312,10PM-12AM,Sat,0.4028436018957346,0.4827586206896552,0.39436619718309857,26
313,12AM-2AM,Sat,0.4265402843601896,0.4482758620689655,0.4507042253521127,14
314,12PM-2PM,Sat,0.4549763033175355,0.39080459770114945,0.5352112676056338,83
315,2AM-4AM,Sat,0.4218009478672986,0.45977011494252873,0.4507042253521127,7
316,2PM-4PM,Sat,0.45023696682464454,0.3735632183908046,0.5211267605633803,78
317,4AM-6AM,Sat,0.4075829383886256,0.5287356321839081,0.2676056338028169,1
318,4PM-6PM,Sat,0.44549763033175355,0.367816091954023,0.4225352112676056,70
319,6AM-8AM,Sat,0.4218009478672986,0.4942528735632184,0.36619718309859156,9
320,6PM-8PM,Sat,0.44075829383886256,0.3793103448275862,0.352112676056338,48
321,8AM-10AM,Sat,0.44549763033175355,0.4367816091954023,0.49295774647887325,27
322,8PM-10PM,Sat,0.4218009478672986,0.42528735632183906,0.38028169014084506,43
323,10AM-12PM,Sun,0.46445497630331756,0.40229885057471265,0.39436619718309857,61
324,10PM-12AM,Sun,0.4028436018957346,0.39655172413793105,0.19718309859154928,27
325,12AM-2AM,Sun,0.3791469194312796,0.5862068965517241,0.323943661971831,33
326,12PM-2PM,Sun,0.4786729857819905,0.3045977011494253,0.4647887323943662,80
327,2AM-4AM,Sun,0.3791469194312796,0.5977011494252874,0.323943661971831,6
328,2PM-4PM,Sun,0.46919431279620855,0.3103448275862069,0.3380281690140845,96
329,4AM-6AM,Sun,0.3886255924170616,0.5862068965517241,0.29577464788732394,3
330,4PM-6PM,Sun,0.44549763033175355,0.3563218390804598,0.2676056338028169,96
331,6AM-8AM,Sun,0.4028436018957346,0.5689655172413793,0.30985915492957744,3
332,6PM-8PM,Sun,0.4312796208530806,0.367816091954023,0.2112676056338028,51
333,8AM-10AM,Sun,0.43601895734597157,0.5057471264367817,0.39436619718309857,24
334,8PM-10PM,Sun,0.4218009478672986,0.3563218390804598,0.2676056338028169,35
335,10AM-12PM,Mon,0.4028436018957346,0.3505747126436782,0.11267605633802817,80
336,10PM-12AM,Mon,0.3222748815165877,0.41379310344827586,0.4084507042253521,23
337,12AM-2AM,Mon,0.3981042654028436,0.3563218390804598,0.23943661971830985,13
338,12PM-2PM,Mon,0.4075829383886256,0.3218390804597701,0.2535211267605634,91
339,2PM-4PM,Mon,0.41706161137440756,0.29310344827586204,0.352112676056338,77
340,4AM-6AM,Mon,0.36492890995260663,0.40229885057471265,0.2676056338028169,2
341,4PM-6PM,Mon,0.3933649289099526,0.29310344827586204,0.2112676056338028,133
342,6AM-8AM,Mon,0.36492890995260663,0.42528735632183906,0.18309859154929578,37
343,6PM-8PM,Mon,0.3744075829383886,0.3448275862068966,0.4225352112676056,108
344,8AM-10AM,Mon,0.3791469194312796,0.39080459770114945,0.2535211267605634,156
345,8PM-10PM,Mon,0.3459715639810427,0.3850574712643678,0.39436619718309857,43
346,10AM-12PM,Tue,0.32701421800947866,0.41954022988505746,0.15492957746478872,60
347,10PM-12AM,Tue,0.35071090047393366,0.8850574712643678,0.14084507042253522,15
348,12AM-2AM,Tue,0.2985781990521327,0.42528735632183906,0.43661971830985913,3
349,12PM-2PM,Tue,0.3459715639810427,0.45977011494252873,0.18309859154929578,81
350,2AM-4AM,Tue,0.2890995260663507,0.4367816091954023,0.4084507042253521,1
351,2PM-4PM,Tue,0.33649289099526064,0.6954022988505747,0.14084507042253522,60
352,4AM-6AM,Tue,0.27488151658767773,0.4827586206896552,0.352112676056338,6
353,4PM-6PM,Tue,0.33175355450236965,0.8850574712643678,0.18309859154929578,70
354,6AM-8AM,Tue,0.2843601895734597,0.4827586206896552,0.2676056338028169,42
355,6PM-8PM,Tue,0.3412322274881517,0.9080459770114943,0.07042253521126761,74
356,8AM-10AM,Tue,0.3175355450236967,0.41379310344827586,0.11267605633802817,152
357,8PM-10PM,Tue,0.35071090047393366,0.9080459770114943,0.04225352112676056,31
